,category,object,target_position,distractor_1_position,distractor_2_position,distractor_3_position,target_image_file_name,distractor_1_image_file_name,distractor_2_image_file_name,distractor_3_image_file_name,embedding_target,embedding_1,embedding_2,embedding_3,embeddings,distractor_image_files,str_numbers_to_select,distances,quantiles,jump_locations,jump_bounds,selected_distractors,percent_lower_te,percent_higher_te,target_new_name,distractor_1_new_names,distractor_2_new_names,distractor_3_new_names
94,vehicle,sailboat,0,2,4,7,VEH-SAI-08.png,VEH-SAI-09.png,VEH-SAI-02.png,VEH-SAI-04.png,1.0,0.6980999999999999,0.5102,0.37485,"[1.0, 0.926, 0.7219, 0.6267, 0.5102, 0.5102, 0.4305, 0.3563, 0.0931, 0.0]","['VEH-SAI-08.png', 'VEH-SAI-05.png', 'VEH-SAI-09.png', 'VEH-SAI-00.png', 'VEH-SAI-02.png', 'VEH-SAI-01.png', 'VEH-SAI-03.png', 'VEH-SAI-04.png', 'VEH-SAI-06.png', 'VEH-SAI-07.png']","['08', '05', '09', '00', '02', '01', '03', '04', '06', '07']","[0.07399999999999995, 0.20410000000000006, 0.09519999999999995, 0.11650000000000005, 0.0, 0.0797, 0.07419999999999999, 0.2632, 0.0931]","[25, 50, 75]",[],[],['VEH-SAI-08.png' 'VEH-SAI-09.png' 'VEH-SAI-02.png' 'VEH-SAI-04.png'],87.85046728971963,12.149532710280374,VEH-SAI-T00.png,VEH-SAI-D01.png,VEH-SAI-D02.png,VEH-SAI-D03.png
95,building,skyscraper,1,2,5,7,BUI-SKY-01.png,BUI-SKY-00.png,BUI-SKY-03.png,BUI-SKY-05.png,0.6488,0.6488,0.537,0.2791,"[1.0, 0.6488, 0.6488, 0.6488, 0.608, 0.537, 0.3527, 0.2791, 0.0004, 0.0]","['BUI-SKY-09.png', 'BUI-SKY-01.png', 'BUI-SKY-00.png', 'BUI-SKY-02.png', 'BUI-SKY-04.png', 'BUI-SKY-03.png', 'BUI-SKY-08.png', 'BUI-SKY-05.png', 'BUI-SKY-07.png', 'BUI-SKY-06.png']","['09', '01', '00', '02', '04', '03', '08', '05', '07', '06']","[0.35119999999999996, 0.0, 0.0, 0.04080000000000006, 0.07099999999999995, 0.18430000000000002, 0.0736, 0.2787, 0.0004]","[25, 50, 75]",[],[],['BUI-SKY-01.png' 'BUI-SKY-00.png' 'BUI-SKY-03.png' 'BUI-SKY-05.png'],88.78504672897196,11.214953271028037,BUI-SKY-T00.png,BUI-SKY-D01.png,BUI-SKY-D02.png,BUI-SKY-D03.png
96,item,shovel,1,3,5,7,ITE-SHO-00.png,ITE-SHO-02.png,ITE-SHO-04.png,ITE-SHO-06.png,0.6969,0.6462,0.4091,0.2891,"[1.0, 0.6969, 0.6969, 0.6462, 0.5137, 0.4091, 0.3558, 0.2891, 0.2557, 0.0]","['ITE-SHO-08.png', 'ITE-SHO-00.png', 'ITE-SHO-01.png', 'ITE-SHO-02.png', 'ITE-SHO-03.png', 'ITE-SHO-04.png', 'ITE-SHO-05.png', 'ITE-SHO-06.png', 'ITE-SHO-07.png', 'ITE-SHO-09.png']","['08', '00', '01', '02', '03', '04', '05', '06', '07', '09']","[0.30310000000000004, 0.0, 0.05069999999999997, 0.13249999999999995, 0.10460000000000003, 0.053300000000000014, 0.06669999999999998, 0.03340000000000004, 0.2557]","[25, 50, 75]",[],[],['ITE-SHO-00.png' 'ITE-SHO-02.png' 'ITE-SHO-04.png' 'ITE-SHO-06.png'],89.7196261682243,10.2803738317757,ITE-SHO-T00.png,ITE-SHO-D01.png,ITE-SHO-D02.png,ITE-SHO-D03.png
97,plant,willow,0,2,4,7,PLA-WIL-00.png,PLA-WIL-02.png,PLA-WIL-04.png,PLA-WIL-09.png,1.0,0.822325,0.6125,0.33235,"[1.0, 0.9166, 0.8396, 0.7705, 0.6613, 0.5637, 0.4096, 0.3066, 0.1824, 0.0]","['PLA-WIL-00.png', 'PLA-WIL-01.png', 'PLA-WIL-02.png', 'PLA-WIL-03.png', 'PLA-WIL-04.png', 'PLA-WIL-05.png', 'PLA-WIL-06.png', 'PLA-WIL-09.png', 'PLA-WIL-07.png', 'PLA-WIL-08.png']","['00', '01', '02', '03', '04', '05', '06', '09', '07', '08']","[0.08340000000000003, 0.07699999999999996, 0.06910000000000005, 0.10919999999999996, 0.09760000000000002, 0.15409999999999996, 0.10300000000000004, 0.12419999999999998, 0.1824]","[25, 50, 75]",[],[],['PLA-WIL-00.png' 'PLA-WIL-02.png' 'PLA-WIL-04.png' 'PLA-WIL-09.png'],90.65420560747664,9.345794392523365,PLA-WIL-T00.png,PLA-WIL-D01.png,PLA-WIL-D02.png,PLA-WIL-D03.png
98,building,windmill,0,2,4,6,BUI-WIN-00.png,BUI-WIN-02.png,BUI-WIN-04.png,BUI-WIN-07.png,1.0,0.8115249999999999,0.6782,0.3589,"[1.0, 0.9629, 0.8269, 0.7654, 0.7317, 0.6247, 0.3589, 0.3589, 0.0816, 0.0]","['BUI-WIN-00.png', 'BUI-WIN-01.png', 'BUI-WIN-02.png', 'BUI-WIN-03.png', 'BUI-WIN-04.png', 'BUI-WIN-05.png', 'BUI-WIN-07.png', 'BUI-WIN-06.png', 'BUI-WIN-08.png', 'BUI-WIN-09.png']","['00', '01', '02', '03', '04', '05', '07', '06', '08', '09']","[0.03710000000000002, 0.136, 0.0615, 0.03369999999999995, 0.10699999999999998, 0.26580000000000004, 0.0, 0.2773, 0.0816]","[25, 50, 75]",[],[],['BUI-WIN-00.png' 'BUI-WIN-02.png' 'BUI-WIN-04.png' 'BUI-WIN-07.png'],91.58878504672897,8.411214953271028,BUI-WIN-T00.png,BUI-WIN-D01.png,BUI-WIN-D02.png,BUI-WIN-D03.png
99,animal,owl,0,2,4,7,ANI-OWL-01.png,ANI-OWL-00.png,ANI-OWL-04.png,ANI-OWL-07.png,1.0,0.9647249999999999,0.8134,0.622725,"[1.0, 1.0, 0.9833, 0.909, 0.8485, 0.7783, 0.6732, 0.6059, 0.1944, -0.0]","['ANI-OWL-01.png', 'ANI-OWL-02.png', 'ANI-OWL-00.png', 'ANI-OWL-03.png', 'ANI-OWL-04.png', 'ANI-OWL-05.png', 'ANI-OWL-06.png', 'ANI-OWL-07.png', 'ANI-OWL-08.png', 'ANI-OWL-09.png']","['01', '02', '00', '03', '04', '05', '06', '07', '08', '09']","[0.0, 0.016700000000000048, 0.07429999999999992, 0.0605, 0.07020000000000004, 0.10509999999999997, 0.06730000000000003, 0.4115, 0.1944]","[25, 50, 75]",['between 7 and 8'],"[(7, 8)]",['ANI-OWL-01.png' 'ANI-OWL-00.png' 'ANI-OWL-04.png' 'ANI-OWL-07.png'],92.5233644859813,7.476635514018691,ANI-OWL-T00.png,ANI-OWL-D01.png,ANI-OWL-D02.png,ANI-OWL-D03.png
100,plant,pine,0,2,4,7,PLA-PIN-01.png,PLA-PIN-02.png,PLA-PIN-04.png,PLA-PIN-07.png,1.0,0.92535,0.80165,0.5573,"[1.0, 0.9893, 0.9328, 0.903, 0.8995, 0.7038, 0.6806, 0.5162, 0.2404, 0.0]","['PLA-PIN-01.png', 'PLA-PIN-00.png', 'PLA-PIN-02.png', 'PLA-PIN-03.png', 'PLA-PIN-04.png', 'PLA-PIN-05.png', 'PLA-PIN-06.png', 'PLA-PIN-07.png', 'PLA-PIN-08.png', 'PLA-PIN-09.png']","['01', '00', '02', '03', '04', '05', '06', '07', '08', '09']","[0.010700000000000043, 0.056499999999999995, 0.029799999999999938, 0.0035000000000000586, 0.19569999999999999, 0.0232, 0.1644, 0.2758, 0.2404]","[25, 50, 75]",[],[],['PLA-PIN-01.png' 'PLA-PIN-02.png' 'PLA-PIN-04.png' 'PLA-PIN-07.png'],93.45794392523365,6.5420560747663545,PLA-PIN-T00.png,PLA-PIN-D01.png,PLA-PIN-D02.png,PLA-PIN-D03.png
101,animal,frog,0,1,4,7,ANI-FRO-01.png,ANI-FRO-02.png,ANI-FRO-04.png,ANI-FRO-07.png,1.0,0.9835,0.74855,0.29995,"[1.0, 1.0, 1.0, 0.934, 0.8127, 0.6844, 0.6844, 0.1718, 0.0798, -0.0]","['ANI-FRO-01.png', 'ANI-FRO-02.png', 'ANI-FRO-00.png', 'ANI-FRO-03.png', 'ANI-FRO-04.png', 'ANI-FRO-05.png', 'ANI-FRO-06.png', 'ANI-FRO-07.png', 'ANI-FRO-08.png', 'ANI-FRO-09.png']","['01', '02', '00', '03', '04', '05', '06', '07', '08', '09']","[0.0, 0.0, 0.06599999999999995, 0.12130000000000007, 0.12829999999999997, 0.0, 0.5126, 0.09200000000000001, 0.0798]","[25, 50, 75]",['between 6 and 7'],"[(6, 7)]",['ANI-FRO-01.png' 'ANI-FRO-02.png' 'ANI-FRO-04.png' 'ANI-FRO-07.png'],94.39252336448598,4.672897196261682,ANI-FRO-T00.png,ANI-FRO-D01.png,ANI-FRO-D02.png,ANI-FRO-D03.png
102,plant,oak,0,1,4,7,PLA-OAK-00.png,PLA-OAK-02.png,PLA-OAK-04.png,PLA-OAK-07.png,1.0,0.8919250000000001,0.8017000000000001,0.40490000000000004,"[1.0, 0.9058, 0.9058, 0.8503, 0.8366, 0.7668, 0.6296, 0.33, 0.1208, 0.0]","['PLA-OAK-00.png', 'PLA-OAK-02.png', 'PLA-OAK-01.png', 'PLA-OAK-03.png', 'PLA-OAK-04.png', 'PLA-OAK-05.png', 'PLA-OAK-06.png', 'PLA-OAK-07.png', 'PLA-OAK-09.png', 'PLA-OAK-08.png']","['00', '02', '01', '03', '04', '05', '06', '07', '09', '08']","[0.09419999999999995, 0.0, 0.055500000000000105, 0.013699999999999934, 0.06979999999999997, 0.1372, 0.29960000000000003, 0.2092, 0.1208]","[25, 50, 75]",['between 6 and 7'],"[(6, 7)]",['PLA-OAK-00.png' 'PLA-OAK-02.png' 'PLA-OAK-04.png' 'PLA-OAK-07.png'],94.39252336448598,4.672897196261682,PLA-OAK-T00.png,PLA-OAK-D01.png,PLA-OAK-D02.png,PLA-OAK-D03.png
103,vehicle,offroad_vehicle,0,2,5,7,VEH-OFF-02.png,VEH-OFF-00.png,VEH-OFF-05.png,VEH-OFF-09.png,1.0,0.848325,0.49129999999999996,0.16145,"[1.0, 0.9477, 0.9149, 0.6486, 0.5585, 0.4241, 0.2348, 0.137, 0.0549, 0.0]","['VEH-OFF-02.png', 'VEH-OFF-01.png', 'VEH-OFF-00.png', 'VEH-OFF-03.png', 'VEH-OFF-04.png', 'VEH-OFF-05.png', 'VEH-OFF-06.png', 'VEH-OFF-09.png', 'VEH-OFF-07.png', 'VEH-OFF-08.png']","['02', '01', '00', '03', '04', '05', '06', '09', '07', '08']","[0.05230000000000001, 0.03279999999999994, 0.2663000000000001, 0.09009999999999996, 0.13440000000000002, 0.18929999999999997, 0.0978, 0.0821, 0.0549]","[25, 50, 75]",[],[],['VEH-OFF-02.png' 'VEH-OFF-00.png' 'VEH-OFF-05.png' 'VEH-OFF-09.png'],96.26168224299066,3.7383177570093453,VEH-OFF-T00.png,VEH-OFF-D01.png,VEH-OFF-D02.png,VEH-OFF-D03.png
104,landscape_element,grassland_monolith,0,2,4,7,LAN-GRA-01.png,LAN-GRA-02.png,LAN-GRA-09.png,LAN-GRA-06.png,1.0,0.869075,0.49785,0.11270000000000001,"[1.0, 1.0, 0.9172, 0.7247, 0.5943, 0.4014, 0.2936, 0.0524, 0.0511, 0.0]","['LAN-GRA-01.png', 'LAN-GRA-00.png', 'LAN-GRA-02.png', 'LAN-GRA-03.png', 'LAN-GRA-09.png', 'LAN-GRA-08.png', 'LAN-GRA-04.png', 'LAN-GRA-06.png', 'LAN-GRA-07.png', 'LAN-GRA-05.png']","['01', '00', '02', '03', '09', '08', '04', '06', '07', '05']","[0.0, 0.08279999999999998, 0.1925, 0.13039999999999996, 0.19290000000000007, 0.10779999999999995, 0.24120000000000003, 0.0013000000000000025, 0.0511]","[25, 50, 75]",[],[],['LAN-GRA-01.png' 'LAN-GRA-02.png' 'LAN-GRA-09.png' 'LAN-GRA-06.png'],97.19626168224299,2.803738317757009,LAN-GRA-T00.png,LAN-GRA-D01.png,LAN-GRA-D02.png,LAN-GRA-D03.png
105,plant,birch,0,2,4,7,PLA-BIR-04.png,PLA-BIR-01.png,PLA-BIR-00.png,PLA-BIR-08.png,1.0,0.8173,0.7034,0.19205,"[1.0, 0.8815, 0.8173, 0.8173, 0.8147, 0.5921, 0.3311, 0.1457, 0.068, 0.0]","['PLA-BIR-04.png', 'PLA-BIR-03.png', 'PLA-BIR-01.png', 'PLA-BIR-02.png', 'PLA-BIR-00.png', 'PLA-BIR-05.png', 'PLA-BIR-06.png', 'PLA-BIR-08.png', 'PLA-BIR-07.png', 'PLA-BIR-09.png']","['04', '03', '01', '02', '00', '05', '06', '08', '07', '09']","[0.11850000000000005, 0.06419999999999992, 0.0, 0.0026000000000000467, 0.22260000000000002, 0.26099999999999995, 0.1854, 0.07769999999999999, 0.068]","[25, 50, 75]",[],[],['PLA-BIR-04.png' 'PLA-BIR-01.png' 'PLA-BIR-00.png' 'PLA-BIR-08.png'],98.13084112149532,1.8691588785046727,PLA-BIR-T00.png,PLA-BIR-D01.png,PLA-BIR-D02.png,PLA-BIR-D03.png
106,animal,beaver,0,2,4,7,ANI-BEA-01.png,ANI-BEA-00.png,ANI-BEA-04.png,ANI-BEA-07.png,1.0,0.776025,0.4718,0.35472499999999996,"[1.0, 0.8554, 0.8195, 0.6456, 0.4718, 0.4718, 0.4718, 0.3157, 0.1806, 0.0]","['ANI-BEA-01.png', 'ANI-BEA-02.png', 'ANI-BEA-00.png', 'ANI-BEA-03.png', 'ANI-BEA-04.png', 'ANI-BEA-05.png', 'ANI-BEA-06.png', 'ANI-BEA-07.png', 'ANI-BEA-09.png', 'ANI-BEA-08.png']","['01', '02', '00', '03', '04', '05', '06', '07', '09', '08']","[0.14459999999999995, 0.03590000000000004, 0.17390000000000005, 0.17379999999999995, 0.0, 0.0, 0.15610000000000002, 0.13509999999999997, 0.1806]","[25, 50, 75]",[],[],['ANI-BEA-01.png' 'ANI-BEA-00.png' 'ANI-BEA-04.png' 'ANI-BEA-07.png'],99.06542056074767,0.9345794392523363,ANI-BEA-T00.png,ANI-BEA-D01.png,ANI-BEA-D02.png,ANI-BEA-D03.png
107,animal,elephant,0,2,5,7,ANI-ELE-08.png,ANI-ELE-00.png,ANI-ELE-04.png,ANI-ELE-05.png,1.0,0.58565,0.20925,0.0865,"[1.0, 0.9686, 0.6021, 0.5363, 0.2245, 0.194, 0.1336, 0.0708, 0.0233, 0.0]","['ANI-ELE-08.png', 'ANI-ELE-09.png', 'ANI-ELE-00.png', 'ANI-ELE-01.png', 'ANI-ELE-02.png', 'ANI-ELE-04.png', 'ANI-ELE-03.png', 'ANI-ELE-05.png', 'ANI-ELE-06.png', 'ANI-ELE-07.png']","['08', '09', '00', '01', '02', '04', '03', '05', '06', '07']","[0.031399999999999983, 0.36650000000000005, 0.06579999999999997, 0.31179999999999997, 0.0305, 0.06040000000000001, 0.0628, 0.0475, 0.0233]","[25, 50, 75]","['between 1 and 2', 'between 3 and 4']","[(1, 2), (3, 4)]",['ANI-ELE-08.png' 'ANI-ELE-00.png' 'ANI-ELE-04.png' 'ANI-ELE-05.png'],100.0,0.0,ANI-ELE-T00.png,ANI-ELE-D01.png,ANI-ELE-D02.png,ANI-ELE-D03.png
